line,secDetail,orderDetail,node,distance,distancePreviousStop,name,latitude,longitude
81,20,1,2829,2214,222,GRAN AVENIDA-PZA.ASOCIACION,40.369703143651,-3.7059477206107
81,20,1,4625,2588,374,GRAN AVENIDA-C VIEJO DE VILLAVERDE,40.369714301145,-3.710011459483
81,20,1,2825,2793,205,UNIDAD-AV.RAFAELA YBARRA,40.369954371623,-3.7119927932779
81,20,1,2842,3143,350,AV.RAFAELA YBARRA-CESTONA,40.37269169808,-3.7122218489089
81,20,1,4814,3276,133,RAFAELA YBARRA-POLIDEPORTIVO,40.373844811587,-3.7122281003696
81,20,1,4815,3530,254,RAFAELA YBARRA-PRADOLONGO,40.37598129255,-3.7120091130805
81,20,1,1952,3762,232,RAFAELA YBARRA-PARQUE DE LA PALOMA,40.378008387991,-3.7119974687795
81,20,1,1950,3971,209,RAFAELA YBARRA,40.379841096606,-3.711366486383
81,20,1,1948,4205,234,AV.RAFAELA YBARRA-DOLORES BARRANCO,40.381888033397,-3.711058158055
81,20,1,2428,4635,430,MARCELO USERA-AV.RAFAELA YBARRA,40.385275353742,-3.712531100108
81,20,1,2430,4987,352,MARCELO USERA-PZA.FDEZ.LADREDA,40.385294769126,-3.7166783318285
81,20,1,2966,5266,279,LA VIA-PLAZA ELIPTICA,40.386034289139,-3.7194536340361
81,20,1,4587,5569,303,LA VIA-PORTALEGRE,40.387031414636,-3.7228031574398
81,20,1,5549,5925,356,VALLE DE ORO-C VIEJO LEGANES,40.387681557177,-3.7268759859706
81,20,1,5550,6228,303,OPORTO,40.388326269265,-3.7303597411969
82,10,1,1329,0,0,MONCLOA,40.433170618477,-3.7177558357639
82,10,1,3688,182,182,MONCLOA,40.434218679868,-3.7187184222399
82,10,1,4021,472,290,JUNTA MUNICIPAL MONCLOA,40.435709006875,-3.718097625185
82,10,1,743,778,306,CRISTO REY,40.438432589979,-3.7176313991224
82,10,1,4175,1027,249,AV.REYES CATOLICOS-PZA.CRISTO REY,40.438778201252,-3.7185547455379
82,10,1,1684,1939,912,PZA.CARDENAL CISNEROS-AERONAUTICA,40.440289189831,-3.7261641868586
82,10,1,1686,2088,149,AV.COMPLUTENSE-AGRONOMOS,40.441250779505,-3.7265400580789
82,10,1,1687,2336,248,AV.COMPLUTENSE-MEDICINA,40.443473230074,-3.7269766891298
82,10,1,1689,2570,234,AV.COMPLUTENSE-FARMACIA,40.445561221537,-3.7273057738592
82,10,1,1691,2806,236,AV.COMPLUTENSE-PARANINFO,40.447666633844,-3.7277294054758
82,10,1,1693,3106,300,PARANINFO-MATEMATICAS,40.450146082053,-3.7274106276011
82,10,1,4285,3324,218,PARANINFO-TELECOMUNICACIONES,40.452089885324,-3.7277464609306
82,10,1,1697,3667,343,PARANINFO-CIEMAT,40.454784218403,-3.7290680931937
82,10,1,1699,3992,325,AV.MIRAFLORES-CTRA.DEHESA VILLA,40.457591519131,-3.7296173734366
82,10,1,1701,4527,535,NAVALPERAL-MADRIGAL,40.460588708484,-3.7271965515397
82,10,1,1703,4804,277,A.FDEZ.CLAUSELLS-MARTIRES MARISTAS,40.461408216289,-3.7243746822404
82,10,1,1705,5126,322,A.FDEZ.CLAUSELLS-ISLA DE OZA,40.464300086982,-3.724370363956
82,10,1,3391,5364,238,ISLA DE OZA-SAN MARTIN DE PORRES,40.464969980433,-3.7267248125634
82,10,1,1709,5833,469,SAN MARTIN DE PORRES-ARTESA DE SEGRE,40.468856345914,-3.7275924191851
82,10,1,1711,6134,301,SAN MARTIN DE PORRES-GUISANDO,40.471279999252,-3.7289786962656
82,10,1,3756,7038,904,GTA.FRANCISCO BAYEU Y SUBIAS,40.473411124634,-3.7352941085705
82,10,1,1716,7412,374,CANTALEJO-CHAPINERIA,40.47464090125,-3.7388147492843
82,10,1,1718,7653,241,CANTALEJO-ARROYOFRESNO,40.475353417203,-3.7415004890097
82,10,1,1720,7988,335,ARROYOFRESNO-AV.C.HERRERA ORIA,40.477284084307,-3.7410675311155
82,10,1,1722,8386,398,FRESNEDILLAS-SIGUERO,40.480060389955,-3.7394133253543
82,10,1,1724,8627,241,GABRIELA MISTRAL-L.ALAS CLARIN,40.48012781704,-3.737319941058
82,10,1,1726,8906,279,A.RGUEZ.CASTELAO-GABRIELA MISTRAL,40.482037585114,-3.735922691785
82,10,1,1633,9092,186,ALFONSO RGUEZ.CASTELAO-R.DE CASTRO,40.482069478481,-3.7337403686753
82,10,1,1635,9257,165,BARRIO PEAGRANDE,40.481579341991,-3.732897363796
82,10,1,1730,9487,230,ALEJANDRO CASONA-DR.REINOSA,40.481043064096,-3.7308032771118
82,10,1,1738,9808,321,BARRIO PEAGRANDE,40.483138694639,-3.7299198873168
82,20,1,1738,0,0,BARRIO PEAGRANDE,40.483138694639,-3.7299198873168
82,20,1,1731,282,282,ALEJANDRO CASONA-DR.REINOSA,40.480888089045,-3.7310918276728
82,20,1,1729,466,184,A.RGUEZ.CASTELAO-DR.REINOSA,40.481566783678,-3.7320359632137
82,20,1,1634,672,206,A.RGUEZ.CASTELAO-R.DE CASTRO,40.482194544615,-3.7339069059719
82,20,1,1727,855,183,A.RGUEZ.CASTELAO-GABRIELA MISTRAL,40.482171829085,-3.7360621973425
82,20,1,1725,1030,175,GABRIELA MISTRAL-L.ALAS CLARIN,40.480940744578,-3.7369855132441
82,20,1,1723,1362,332,FRESNEDILLAS-SIGUERO,40.479896181531,-3.7397336046691
82,20,1,1721,1705,343,ARROYOFRESNO-AV.C.HERRERA ORIA,40.477527789669,-3.7409947073596
82,20,1,1719,1991,286,CANTALEJO-ARROYOFRESNO,40.475351297661,-3.7418307829458
82,20,1,1717,2220,229,CANTALEJO-CHAPINERIA,40.474692008729,-3.739275389785
82,20,1,1715,2615,395,GTA.FCO.BAYEU Y SUBIAS-DR.CASTROVIEJO,40.473137177084,-3.7358726955062
82,20,1,1713,2846,231,DR.RAMON CASTROVIEJO-AV.MIRAFLORES,40.472396531257,-3.7333401523454
82,20,1,1712,3358,512,SAN MARTIN DE PORRES-GUISANDO,40.471018775461,-3.7289735121037
82,20,1,1710,3675,317,SAN MARTIN DE PORRES-ARTESA DE SEGRE,40.468460659131,-3.7274808065162
82,20,1,5716,4036,361,SAN MARTIN DE PORRES-ISLA DE OZA,40.465255566345,-3.7271537004832
82,20,1,1706,4305,269,JOSE FENTANES-ISLA DE OZA,40.464232932438,-3.7250230913873
82,20,1,1704,4645,340,JOSE FENTANES-MARTIRES MARISTAS,40.461170430331,-3.7249418056826
82,20,1,5309,4838,193,NAVALPERAL-MADRIGAL,40.460734539334,-3.7269280302415
82,20,1,1700,5373,535,AV.MIRAFLORES-CTRA.DEHESA VILLA,40.457481409781,-3.7299346181536
82,20,1,1698,5770,397,PARANINFO-CIEMAT,40.454494689582,-3.7292654514619
82,20,1,5370,5992,222,PARANINFO-INFORMATICA,40.452735407899,-3.7296698029946
82,20,1,1696,6188,196,PARANINFO-DERECHO,40.450970600448,-3.7295221720016
82,20,1,1694,6374,186,PARANINFO-FILOSOFIA,40.449314895715,-3.7292165303201
82,20,1,1692,6597,223,AV.COMPLUTENSE-PARANINFO,40.447664703357,-3.7280359820427
82,20,1,1690,6853,256,AV.COMPLUTENSE-CIENCIAS INFORMACION,40.445378904139,-3.7276457710029
82,20,1,1688,7088,235,AV.COMPLUTENSE-MEDICINA,40.4432818312,-3.7273283702828
82,20,1,1685,7405,317,PZA.CARDENAL CISNEROS-AERONAUTICA,40.440447115362,-3.7268379701835
82,20,1,1331,7778,373,ARCO DE LA VICTORIA,40.438028645237,-3.7246188858056
82,20,1,4514,8588,810,CRISTO REY,40.43837663681,-3.7179373594436
82,20,1,4022,8883,295,JUNTA MUNICIPAL MONCLOA,40.435742989087,-3.7184281103148
82,20,1,3047,9099,216,ARCIPRESTE HITA-FERNANDO EL CATOLICO,40.433890163308,-3.7179438710437
82,20,1,1329,9210,111,MONCLOA,40.433170618477,-3.7177558357639
83,10,1,2800,0,0,MONCLOA,40.434015664595,-3.7180442404648
83,10,1,3688,310,310,MONCLOA,40.434218679868,-3.7187184222399
83,10,1,1330,1115,805,CARDENAL CISNEROS,40.439150666611,-3.7252711692242
83,10,1,1332,1479,364,AGRONOMOS,40.441111751511,-3.728590206043
83,10,1,1334,1933,454,PALACIO DE LA MONCLOA,40.444153409784,-3.7319718612028
83,10,1,1336,2520,587,FILOSOFIA B-ESTADISTICA,40.448579534593,-3.7357934385191
83,10,1,1338,2640,120,VETERINARIA,40.449374508657,-3.7368634343207
83,10,1,1340,3090,450,CARRETERA DE EL PARDO,40.452367803726,-3.739317239657
83,10,1,1341,4109,1019,PARQUE DEPORTIVO PUERTA DE HIERRO,40.459177733275,-3.7450495754076
83,10,1,1343,5278,1169,INSTITUTO LLORENTE,40.468922961613,-3.7495925307328
83,10,1,5793,5503,225,CENTRO DE ESTUDIOS EUROPE,40.470856454737,-3.7501177305289
83,10,1,1347,6470,967,FUENTEMILANOS,40.475265631487,-3.7453441750002
83,10,1,1349,6906,436,HERRERA ORIA-ARROYOFRESNO,40.476579061781,-3.7414313925977
83,10,1,1351,7169,263,HERRERA ORIA-GASCONES,40.476976965952,-3.7383802614813
83,10,1,1352,7639,470,HERRERA ORIA-CAMINO FUENCARRAL,40.476578962665,-3.7329727549368
83,10,1,1354,8209,570,HERRERA ORIA-ISLAS MARQUESAS,40.478374573283,-3.7268150715676
83,10,1,5456,8676,467,HERRERA ORIA-ISLA TABARCA,40.480222612726,-3.7223081471368
83,10,1,1356,8909,233,HERRERA ORIA-ISLA DE AROSA,40.48124664615,-3.7198969766702
83,10,1,1358,9232,323,ISLA DE AROSA,40.481616052214,-3.7169914990255
83,10,1,1359,9477,245,FERMIN CABALLERO-AV.BETANZOS,40.481424045309,-3.7145378069392
83,10,1,1362,9818,341,AV.BETANZOS-P DE LA VAGUADA,40.479227922669,-3.7127495799088
83,10,1,1364,10055,237,MONFORTE DE LEMOS-AV.BETANZOS,40.477785182707,-3.7115026642421
83,10,1,1366,10300,245,MONFORTE DE LEMOS-JUNTA MUNICIPAL,40.478360865407,-3.7087138941644
83,10,1,1368,10643,343,MONFORTE DE LEMOS-LA VAGUADA,40.479159504974,-3.7048089872463
83,10,1,1370,10874,231,FINISTERRE-MONFORTE DE LEMOS,40.48012690978,-3.7027615519472
83,10,1,1372,11241,367,PEDRO RICO-FINISTERRE,40.482518251954,-3.7021033690493
83,10,1,1373,11439,198,PEDRO RICO-ARZOBISPO MORCILLO,40.483278776584,-3.6999946517078
83,10,1,1374,11702,263,NARCIS MONTURIOL-SANGENJO,40.484907736191,-3.7002652478017
83,10,1,1376,11981,279,BARRIO DEL PILAR,40.486629367377,-3.6986206575211
83,20,1,1376,0,0,BARRIO DEL PILAR,40.486629367377,-3.6986206575211
83,20,1,1377,223,223,FERMIN CABALLERO N 14,40.486663432415,-3.7004345236662
83,20,1,1378,602,379,PATONES-SANGENJO,40.484664196894,-3.7032820019335
83,20,1,1375,989,387,NARCIS MONTURIOL-SANGENJO,40.484413775372,-3.70001352227
83,20,1,1379,1232,243,A.LOPEZ AGUADO-ARZOBISPO MORCILLO,40.482939026868,-3.6995675599941
83,20,1,1380,1485,253,A.LOPEZ AGUADO N 16,40.481958750336,-3.7022603547529
83,20,1,1371,1746,261,FINISTERRE-MONFORTE DE LEMOS,40.48019754099,-3.7029982467121
83,20,1,93,2127,381,La Vaguada,40.479067481542,-3.7066012767893
83,20,1,1367,2315,188,MONFORTE DE LEMOS-JUNTA MUNICIPAL,40.478577027445,-3.7087220661852
83,20,1,1365,2510,195,MONFORTE DE LEMOS-AV.BETANZOS,40.478121929128,-3.7109470159026
83,20,1,1363,2782,272,AV.BETANZOS-P DE LA VAGUADA,40.479202381819,-3.7125086360641
83,20,1,1360,3192,410,FERMIN CABALLERO-BETANZOS,40.48166853681,-3.7143351114592
83,20,1,1361,3484,292,ISLA DE AROSA,40.481823278269,-3.7169878048773
83,20,1,1357,3714,230,HERRERA ORIA-ISLA DE AROSA,40.482035899811,-3.7190158224829
83,20,1,1355,4174,460,HERRERA ORIA-GOMEZ DE LA SERNA,40.480016292041,-3.7236072406691
83,20,1,5652,4454,280,HERRERA ORIA-ISLAS MARQUESAS,40.478800036542,-3.7264893258145
83,20,1,1353,5068,614,HERRERA ORIA-CAMINO FUENCARRAL,40.476902390426,-3.7331131213108
83,20,1,1350,5680,612,HERRERA ORIA-ARROYOFRESNO,40.47699255892,-3.7401677282861
83,20,1,1348,6242,562,HERRERA ORIA-NAVALUENGA,40.47527940872,-3.7460014219553
83,20,1,1346,7275,1033,CENTRO DE ESTUDIOS EUROPE,40.471831298827,-3.7512138495934
83,20,1,1344,7622,347,INSTITUTO LLORENTE,40.468827238621,-3.7504608241631
83,20,1,1342,8825,1203,PARQUE DEPORTIVO PUERTA DE HIERRO,40.458860012526,-3.7454234783388
83,20,1,23,10532,1707,Filosofa B-Estadstica,40.448092563565,-3.7358706733831
83,20,1,1335,11075,543,PALACIO DE LA MONCLOA,40.444015970724,-3.7323359088484
83,20,1,1333,11388,313,AGRONOMOS,40.44167794009,-3.7302352904692
83,20,1,1331,12021,633,ARCO DE LA VICTORIA,40.438028645237,-3.7246188858056
83,20,1,740,12628,607,MONCLOA,40.434503191416,-3.7193250951716
83,20,1,2800,12792,164,MONCLOA,40.434015664595,-3.7180442404648
85,10,1,5708,0,0,ATOCHA RENFE,40.406465428088,-3.6900895618307
85,10,1,1167,772,772,REINA SOFIA,40.40750792192,-3.6935261702295
85,10,1,1926,1307,535,PALOS DE LA FRONTERA,40.40361244795,-3.6971217143167
85,10,1,1927,1589,282,SANTA MARIA DE LA CABEZA,40.401519954445,-3.6990138756895
85,10,1,1928,1794,205,SANTA MARIA DE LA CABEZA,40.400213245111,-3.6990816686864
85,10,1,1168,2159,365,EMBAJADORES-BATALLA DEL SALADO,40.397297557553,-3.6970565754723
85,10,1,1188,2458,299,BEATA,40.394929198477,-3.6953943119606
85,10,1,1170,2847,389,LEGAZPI,40.391849453292,-3.695174110294
85,10,1,5718,3519,672,GLORIETA DE CADIZ,40.387463667331,-3.6993928150676
85,10,1,5719,3951,432,ALMENDRALES,40.383668684342,-3.698266170896
85,10,1,5720,4163,212,AVENIDA DE CORDOBA,40.381816503193,-3.6976580090566
85,10,1,1132,4769,606,HOSPITAL 12 DE OCTUBRE,40.37652079743,-3.6959000221335
85,10,1,5378,4954,185,GLORIETA DE MALAGA,40.375028088395,-3.6954370417967
85,10,1,1135,5474,520,SAN FERMIN-ORCASUR,40.370374684334,-3.6947295947069
85,10,1,1137,5746,272,AVENIDA DE ANDALUCIA-AVENIDA LOS ROSALES,40.367925374635,-3.6945395473818
85,10,1,1172,6570,824,AV.ANDALUCIA-VERBENA DE LA PALOMA,40.360543162093,-3.6936758961237
85,10,1,4662,6776,206,AV.ANDALUCIA-DULZURA,40.358688483023,-3.6934790581923
85,10,1,1174,7090,314,AV.ANDALUCIA-BOHEMIOS,40.355860738978,-3.6932969950419
85,10,1,4664,7442,352,AV.ANDALUCIA-ANOETA,40.352689965005,-3.6932291931129
85,10,1,1440,7881,439,J.JOSE MTNEZ.SECO-ESPERANZA MACARENA,40.351629872434,-3.6912271046112
85,10,1,1442,8069,188,J.JOSE MTNEZ.SECO-BENITA LOPEZ,40.35163410094,-3.6890086480453
85,10,1,1444,8259,190,J.JOSE MTNEZ.SECO-DIAMANTE,40.351665438245,-3.6867692701853
85,10,1,1446,8413,154,CAMPOS IBAEZ-J.JOSE MTNEZ.SECO,40.352385198399,-3.6854129566747
85,10,1,5085,8616,203,CAMPOS IBAEZ-P ESTACION,40.353710152518,-3.6853074363579
85,10,1,4980,8890,274,EDUARDO MARISTANY-VICENTE CARBALLAL,40.352956232206,-3.683304998791
85,10,1,4981,9083,193,VICENTE CARBALLAL-POTASA,40.353326446006,-3.6816353983387
85,10,1,5856,9338,255,AV.ROSALES-NIQUEL,40.35314091105,-3.6794832795403
85,10,1,4982,9548,210,AV.ROSALES-MIGUEL SOLAS,40.351562897776,-3.6781921572943
85,10,1,3203,10278,730,BERROCAL-BARIO,40.347547983413,-3.6776597542455
85,10,1,5072,10484,206,BERROCAL-CANCHAL,40.345730826951,-3.6772035578436
85,10,1,3205,10723,239,BERROCAL-SILVINITA,40.343653922023,-3.6764881154495
85,10,1,5074,11008,285,BERROCAL-PZA.DE LOS METALES,40.341218801915,-3.675404159505
85,10,1,4312,11210,202,GANADOS DEL SALOBRAL-FABRICA DE MOSAICOS,40.339834016156,-3.6749570869792
85,10,1,4314,11767,557,BUTARQUE,40.339558253216,-3.6789737711491
85,20,1,4314,0,0,BUTARQUE,40.339558253216,-3.6789737711491
85,20,1,4313,362,362,VILLAVERDE A PERALES DEL RIO N 1,40.340242964054,-3.6758936239402
85,20,1,5073,604,242,LOS ROSALES,40.341311979713,-3.6748752728692
85,20,1,3255,877,273,BERROCAL-LIMONITA,40.343657501192,-3.6758758982882
85,20,1,4984,1184,307,BERROCAL-CANCHAL,40.346300913947,-3.6767736010954
85,20,1,3257,1387,203,BERROCAL-BARIO,40.348090853379,-3.6772624874002
85,20,1,3753,1886,499,AV.ROSALES-ORO,40.350604864769,-3.6771793041264
85,20,1,4983,2117,231,AV.ROSALES-MIGUEL SOLAS,40.352462920525,-3.6783424814942
85,20,1,3752,2311,194,AV.ROSALES-MATACHEL,40.353823571771,-3.6798280992307
85,20,1,1449,2480,169,VILLAVERDE BAJO,40.35409202319,-3.6816678369251
85,20,1,5086,2798,318,CAMPOS IBAEZ-P ESTACION,40.353853758172,-3.6853983867905
85,20,1,1450,3062,264,ANDREA JORDAN-J.JOSE MTNEZ.SECO,40.35206665476,-3.6859572946653
85,20,1,1445,3204,142,J.JOSE MTNEZ.SECO-DIAMANTE,40.351788640537,-3.6872615585909
85,20,1,1443,3424,220,J.JOSE MTNEZ.SECO-BENITA LOPEZ,40.351728154704,-3.6898550857123
85,20,1,1441,3531,107,J.JOSE MTNEZ.SECO-E.MACARENA,40.351738670952,-3.6911116381277
85,20,1,4665,3770,239,AV.ANDALUCIA-ANOETA,40.352349688819,-3.6928842161122
85,20,1,1175,4191,421,AV.ANDALUCIA-SAHARA,40.356142330673,-3.692911262781
85,20,1,4663,4424,233,AV.ANDALUCIA-DULZURA,40.358240459352,-3.6930740623364
85,20,1,1173,4702,278,AV.ANDALUCIA-CONCILIACION,40.36074326225,-3.6933587888508
85,20,1,1138,5528,826,AVENIDA DE ANDALUCIA-AVENIDA LOS ROSALES,40.368153626556,-3.694035421487
85,20,1,1136,5756,228,SAN FERMIN-ORCASUR,40.370215283662,-3.6942697660275
85,20,1,1134,6119,363,AVENIDA DE ANDALUCIA-SAN FERMIN,40.373456508847,-3.694605758735
85,20,1,5379,6334,215,GLORIETA DE.MALAGA,40.375357560271,-3.6945805181699
85,20,1,5380,6573,239,HOSPITAL 12 DE OCTUBRE,40.37675679577,-3.6956067761158
85,20,1,5702,7183,610,AVENIDA DE CORDOBA,40.382061798506,-3.6973177192839
85,20,1,5703,7401,218,ALMENDRALES,40.384005224497,-3.6977347838114
85,20,1,5704,7815,414,GLORIETA DE CADIZ,40.387592413741,-3.698959400903
85,20,1,3858,8538,723,P DELICIAS-PZA.LEGAZPI,40.392302423514,-3.6947545964944
85,20,1,1182,8872,334,BEATA,40.395304137708,-3.6944673060723
85,20,1,5036,9142,270,DELICIAS-CACERES,40.397729452946,-3.6941505047636
85,20,1,1183,9420,278,ESTACION DE DELICIAS,40.400226543856,-3.6938827330187
85,20,1,1184,9695,275,METRO PALOS DE LA FRONTERA,40.402688037866,-3.6935415143369
85,20,1,5360,10148,453,P DELICIAS-PZA.EMPERADOR CARLOS V,40.406762316547,-3.693169678433
85,20,1,5708,10873,725,ATOCHA RENFE,40.406465428088,-3.6900895618307
86,10,1,5710,0,0,ATOCHA RENFE,40.406810025809,-3.6897112446158
86,10,1,4839,1117,1117,BATALLA DEL SALADO-DELICIAS,40.40445786695,-3.6958624053991
86,10,1,1976,1296,179,METRO PALOS DE LA FRONTERA,40.40284418592,-3.6960414086423
86,10,1,1186,1555,259,FERROCARRIL,40.4005182443,-3.6963120514262
86,10,1,1187,1894,339,BATALLA DEL SALADO-EMBAJADORES,40.397480296311,-3.6966318989564
86,10,1,1188,2217,323,BEATA,40.394929198477,-3.6953943119606
86,10,1,1170,2606,389,LEGAZPI,40.391849453292,-3.695174110294
86,10,1,5718,3278,672,GLORIETA DE CADIZ,40.387463667331,-3.6993928150676
86,10,1,5719,3709,431,ALMENDRALES,40.383668684342,-3.698266170896
86,10,1,5720,3922,213,AVENIDA DE CORDOBA,40.381816503193,-3.6976580090566
86,10,1,1132,4528,606,HOSPITAL 12 DE OCTUBRE,40.37652079743,-3.6959000221335
86,10,1,5378,4713,185,GLORIETA DE MALAGA,40.375028088395,-3.6954370417967
86,10,1,1135,5233,520,SAN FERMIN-ORCASUR,40.370374684334,-3.6947295947069
86,10,1,1137,5505,272,AVENIDA DE ANDALUCIA-AVENIDA LOS ROSALES,40.367925374635,-3.6945395473818
86,10,1,1139,6393,888,VERBENA DE LA PALOMA-LA CHULAPONA,40.360550152445,-3.6955120061215
86,10,1,1141,6637,244,VERBENA DE LA PALOMA-SOTO DEL PARRAL,40.358536828207,-3.6962285356543
86,10,1,1143,6940,303,BOHEMIOS-LA DEL MANOJO DE ROSAS,40.356452680163,-3.696737031042
86,10,1,1144,7156,216,LA DEL MANOJO DE ROSAS-DOA FRANCISQUITA,40.354886553189,-3.6979915448749
86,10,1,1145,7383,227,LA DEL MANOJO DE ROSAS-ANOETA,40.352953371255,-3.6988606768174
86,10,1,1189,7577,194,VIRGEN DE LOS DESAMPARADOS-TOTANES,40.351304393454,-3.6989143060986
86,10,1,1191,7974,397,ALCOCER-LITOS,40.349768713072,-3.7010874521541
86,10,1,1193,8397,423,ALCOCER-AV.REAL DE PINTO,40.350045701428,-3.7059075526512
86,10,1,1195,8753,356,DR.PEREZ DOMINGUEZ-AV.REAL DE PINTO,40.3470321283,-3.7066532608048
86,10,1,1196,8941,188,VILLAVERDE ALTO,40.346658893877,-3.708757019508
86,20,1,1196,0,0,VILLAVERDE ALTO,40.346658893877,-3.708757019508
86,20,1,1197,100,100,PZA.DE AGATA-DR.MARTIN AREVALO,40.346434562406,-3.7086110215822
86,20,1,1198,333,233,DR.MARTIN AREVALO-AV.REAL DE PINTO,40.34608738991,-3.7064550088645
86,20,1,1194,797,464,ALCOCER-AV.REAL DE PINTO,40.349805633765,-3.7053869428087
86,20,1,1192,1290,493,ALCOCER-LITOS,40.349451674708,-3.6998842871219
86,20,1,1190,1581,291,VIRGEN DE LOS DESAMPARADOS-TOTANES,40.350936682156,-3.6986396767582
86,20,1,3878,1970,389,ANOETA-ARECHAVALETA,40.352597996065,-3.6965407394136
86,20,1,1147,2161,191,ALEGRIA DE LA HUERTA-ANOETA,40.353453315679,-3.695132912831
86,20,1,1148,2456,295,ALEGRIA DE LA HUERTA-BOHEMIOS,40.356100243624,-3.695420351173
86,20,1,1142,2692,236,VERBENA DE LA PALOMA-SOTO DEL PARRAL,40.357926420915,-3.6958618934434
86,20,1,1140,2997,305,VERBENA DE LA PALOMA-LA CHULAPONA,40.360289615018,-3.6953915587365
86,20,1,4728,3303,306,AVENIDA DE ANDALUCIA-CENTRO COMERCIAL,40.36191374916,-3.6934732435845
86,20,1,1138,3998,695,AVENIDA DE ANDALUCIA-AVENIDA LOS ROSALES,40.368153626556,-3.694035421487
86,20,1,1136,4227,229,SAN FERMIN-ORCASUR,40.370215283662,-3.6942697660275
86,20,1,1134,4590,363,AVENIDA DE ANDALUCIA-SAN FERMIN,40.373456508847,-3.694605758735
86,20,1,5379,4805,215,GLORIETA DE.MALAGA,40.375357560271,-3.6945805181699
86,20,1,5380,5043,238,HOSPITAL 12 DE OCTUBRE,40.37675679577,-3.6956067761158
86,20,1,5702,5653,610,AVENIDA DE CORDOBA,40.382061798506,-3.6973177192839
86,20,1,5703,5872,219,ALMENDRALES,40.384005224497,-3.6977347838114
86,20,1,5704,6285,413,GLORIETA DE CADIZ,40.387592413741,-3.698959400903
86,20,1,3858,7009,724,P DELICIAS-PZA.LEGAZPI,40.392302423514,-3.6947545964944
86,20,1,1182,7343,334,BEATA,40.395304137708,-3.6944673060723
86,20,1,5036,7613,270,DELICIAS-CACERES,40.397729452946,-3.6941505047636
86,20,1,1183,7891,278,ESTACION DE DELICIAS,40.400226543856,-3.6938827330187
86,20,1,1184,8166,275,METRO PALOS DE LA FRONTERA,40.402688037866,-3.6935415143369
86,20,1,5360,8618,452,P DELICIAS-PZA.EMPERADOR CARLOS V,40.406762316547,-3.693169678433
86,20,1,5710,9394,776,ATOCHA RENFE,40.406810025809,-3.6897112446158
87,10,1,4951,0,0,REPUBLICA DOMINICANA,40.458328432578,-3.6765991526976
87,10,1,300,380,380,Costa Rica,40.458272474389,-3.6722937507304
87,10,1,302,658,278,Jos Mara Soler,40.458723625514,-3.669066647158
87,10,1,2878,1358,700,EMILIO RUBIN-ARTURO SORIA,40.46093727091,-3.6616828096934
87,10,1,2879,1629,271,MONTEARAGON N 8,40.462769156879,-3.6595670923096
87,10,1,2880,2252,623,GRAN VIA HORTALEZA-GTA.LUIS ROSALES,40.466667887322,-3.6551866148424
87,10,1,2882,2577,325,GRAN VIA HORTALEZA-HARO,40.467094704564,-3.6513972863433
87,10,1,2884,2905,328,GRAN VIA HORTALEZA-TIJUANA,40.467962339729,-3.6476958939473
87,10,1,2886,3296,391,GRAN VIA HORTALEZA-GTA.SANDRO PERTINI,40.469112795689,-3.6433365321121
87,10,1,489,3524,228,AREQUIPA-TORRESANDINO,40.468946708977,-3.6407999946367
87,10,1,4599,3799,275,MAR DE CRISTAL,40.469540215403,-3.637737478735
87,10,1,2888,3904,105,MAR ADRIATICO-AYACUCHO,40.470193009288,-3.6386165717679
87,10,1,2736,4208,304,AV.BUCARAMANGA-GTA.CHARALA,40.472423244761,-3.639333698233
87,10,1,2738,4365,157,AV.BUCARAMANGA-BOYACA,40.472334219121,-3.6375102857138
87,10,1,2742,4606,241,MANIZALES-CELIO VILLALBA,40.474167566829,-3.6366853282585
87,10,1,2744,4862,256,CELIO VILLALBA-AV.BARRANQUILLA,40.475046644748,-3.6390046707916
87,10,1,2890,5343,481,GREGORIO SANCHEZ HERRAEZ-M40,40.477674243135,-3.6362807678472
87,10,1,5208,5764,421,C DE MONTORO-C VIEJO DE BURGOS,40.480026156523,-3.6328898396435
87,10,1,2894,5907,143,C DE MONTORO-MARUJA MALLO,40.48010749464,-3.6311952423327
87,10,1,4785,6093,186,AV.MARUJA MALLO-C DEL OLIVAR,40.478640284896,-3.6309691424128
87,10,1,2896,6392,299,LAS CARCAVAS,40.476932452553,-3.6286090168729
87,20,1,2896,0,0,LAS CARCAVAS,40.476932452553,-3.6286090168729
87,20,1,2897,300,300,GRAMA-C VALDEHIGUERA,40.479367121301,-3.6281904889085
87,20,1,4786,563,263,AV.MARUJA MALLO-C DE MONTORO,40.479821647538,-3.6307489650437
87,20,1,4270,796,233,CALENDULA-C VIEJO DE BURGOS,40.481900603873,-3.6311318100697
87,20,1,2899,1058,262,MURIAS DE PAREDES-HERMANOS GASCON,40.482312783003,-3.6331862163189
87,20,1,2900,1258,200,MURIAS DE PAREDES-MORERUELA,40.483947070388,-3.6341572598127
87,20,1,2901,1494,236,MOMBUEY-ROBLA,40.483378371988,-3.6360042707989
87,20,1,3020,1698,204,SAN ANDRES DE RABANEDO-HNOS.GASCON,40.481699142559,-3.6350174297494
87,20,1,3022,1878,180,SAN ANDRES DE RABANEDO-C CENAGALES,40.480208135092,-3.6342046591783
87,20,1,2891,2322,444,GREGORIO SANCHEZ HERRAEZ-M40,40.477743549013,-3.6367828161385
